
"Powerstar Pinetown TCD";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10590;"18:59 28.01.2026";"Parking 00  d 10 h 49 min";"South Africa, 8801, Upington, ǁKhara Hais Ward 8, Dorper StreetGeofence: Northen Cape";578:36:00
9679;"13:16 29.01.2026";"Parking 24 d 6 h 27 min";"South Africa, Vaalbank, N4Geofence: Gauteng";560:19:45
10640;"15:39 02.02.2026";"Parking 00  d 2 h 05 min";"South Africa, 0082, Pretoria, Hermanstad, Taljaard StreetGeofence: Gauteng";461:55:59
10678;"15:44 02.02.2026";"Parking 00  d 2 h 04 min";"South Africa, 0082, Pretoria, Hermanstad, Taljaard StreetGeofence: Gauteng";461:50:57
9764;"15:34 03.02.2026";"Parking 5 d 00  h 31 min";"South Africa, Steve Tshwete Local Municipality, Steve Tshwete Ward 11Geofence: Mpumalanga";438:01:10
10346;"05:37 07.02.2026";"Parking 9 d 21 h 30 min";"South Africa, Mkhondo Local Municipality, Piet Retief, Mkhondo Ward 8, D395Geofence: Mpumalanga";351:58:23
9765;"08:49 11.02.2026";"Parking 00  d 00  h 26 min";"South Africa, Steve Tshwete Local Municipality, Steve Tshwete Ward 11Geofence: Mpumalanga";252:46:05
10409;"09:09 11.02.2026";"Parking 14 d 1 h 05 min";"South Africa, Mkhondo Local Municipality, Piet Retief, Mkhondo Ward 8, D395Geofence: Mpumalanga";252:25:55
9879;"09:09 14.02.2026";"Parking 00  d 00  h 38 min";"South Africa, 2382, Mkhondo Local Municipality, Mkhondo Ward 4Geofence: Mpumalanga";180:26:30
10641;"07:12 19.02.2026";"Parking 5 d 21 h 08 min";"South Africa, 2380, Mkhondo Local Municipality, Piet Retief, Mkhondo Ward 7Geofence: Mpumalanga";62:23:09
10674;"14:00 19.02.2026";"Parking 1 d 4 h 19 min";"South Africa, 0082, Pretoria, Hermanstad, Rood StreetGeofence: Gauteng";55:35:06
10411;"16:39 19.02.2026";"Parking 1 d 6 h 51 min";"South Africa, Mkhondo Local Municipality, Piet Retief, Mkhondo Ward 8, D395Geofence: Mpumalanga";52:56:43
10453;"17:44 19.02.2026";"Moving 21 km/h";"South Africa, Albert Luthuli Local Municipality, Albert Luthuli Ward 23Geofence: Mpumalanga";51:50:53
10410;"12:05 20.02.2026";"Parking 00  d 1 h 55 min";"South Africa, Greater Tubatse Local Municipality, Greater Tubatse Ward 31Geofence: Limpopo";33:29:55
9878;"12:09 20.02.2026";"Moving 12 km/h";"South Africa, Mkhondo Local Municipality, Mkhondo Ward 18Geofence: Mpumalanga";33:26:08
10469;"16:01 20.02.2026";"Moving 22 km/h";"South Africa, uPhongolo Local Municipality, uPhongolo Ward 1, D737Geofence: Natal";29:34:15
10386;"16:40 20.02.2026";"Moving 32 km/h";"South Africa, Khâi-Ma Local Municipality, Khâi-Ma Ward 4, N14Geofence: Northen Cape";28:55:44
10142;"17:36 20.02.2026";"Parking 00  d 1 h 10 min";"South Africa, Msukaligwa, Msukaligwa Ward 11, N2Geofence: Mpumalanga";27:58:49
9833;"20:16 20.02.2026";"Parking 00  d 1 h 15 min";"South Africa, 2356, Msukaligwa, Nederland Park, Veldwyk AvenueGeofence: Mpumalanga";25:18:54
"10039 - old KND0006";"08:28 21.02.2026";"Parking 00  d 00  h 28 min";"South Africa, Govan Mbeki Local Municipality, Govan Mbeki Ward 15Geofence: Mpumalanga";13:07:38
10595;"09:27 21.02.2026";"Parking 1 d 1 h 45 min";"South Africa, 1622, Pomona, 5th RoadGeofence: Gauteng";12:08:43
10035;"12:16 21.02.2026";"Moving 10 km/h";"South Africa, Albert Luthuli Local Municipality, Albert Luthuli Ward 21Geofence: Mpumalanga";09:19:19
10042;"12:21 21.02.2026";"Parking 1 d 13 h 47 min";"South Africa, 2231, Emalahleni Local Municipality, Emalahleni Ward 32Geofence: Mpumalanga";09:14:06
